Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Latitude,Longitude
91,CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,Yes,73.58,2,0.20,8.28,34.0536909,-118.242766
92,CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,Yes,6.48,1,0.00,3.11,34.0536909,-118.242766
93,CA-2015-149587,1/31/2015,5/2/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,Not,12.96,2,0.00,6.22,44.9772995,-93.2654692
94,CA-2015-149587,1/31/2015,5/2/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Not,53.34,3,0.00,16.54,44.9772995,-93.2654692
95,CA-2015-149587,1/31/2015,5/2/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,Not,32.96,2,0.00,16.15,44.9772995,-93.2654692
96,US-2017-109484,6/11/2017,12/11/2017,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,Anna Andreadi,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,Not,5.68,1,0.70,-3.79,45.5202471,-122.674194
97,CA-2017-161018,9/11/2017,11/11/2017,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,Not,96.53,7,0.00,40.54,40.7127281,-74.0060152
98,CA-2017-157833,6/17/2017,6/20/2017,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,Not,51.31,3,0.20,17.96,37.7792588,-122.4193286
99,CA-2016-149223,6/9/2016,11/9/2016,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,Kelly Williams,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,Not,77.88,6,0.00,22.59,44.9497487,-93.0931028
100,CA-2016-158568,8/29/2016,8/29/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,Not,64.62,7,0.20,22.62,41.8755616,-87.6244212
101,CA-2016-158568,8/29/2016,8/29/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Not,95.98,3,0.20,-10.80,41.8755616,-87.6244212
102,CA-2016-158568,8/29/2016,8/29/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,Not,1.79,3,0.80,-3.04,41.8755616,-87.6244212
103,CA-2016-129903,1/12/2016,4/12/2016,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,Kelly Williams,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Not,23.92,4,0.00,11.72,44.0234387,-92.4630182
104,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,Not,238.90,6,0.20,-26.88,39.7405111,-104.830994
105,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,102.36,3,0.20,-3.84,39.7405111,-104.830994
106,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Not,36.88,3,0.70,-25.82,39.7405111,-104.830994
107,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Not,74.11,8,0.20,17.60,35.2272086,-80.8430827
108,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,Not,27.99,1,0.20,2.10,35.2272086,-80.8430827
109,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,Not,3.30,1,0.20,1.07,35.2272086,-80.8430827
110,CA-2015-129476,10/15/2015,10/20/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,Kelly Williams,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,Not,339.96,5,0.20,67.99,41.630663,-87.8536288
111,CA-2017-146780,12/25/2017,12/30/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,Not,41.96,2,0.00,10.91,40.7127281,-74.0060152
112,CA-2016-128867,3/11/2016,10/11/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,Kelly Williams,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Not,75.96,2,0.00,22.79,41.6274511,-93.7380243
113,CA-2016-128867,3/11/2016,10/11/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,Kelly Williams,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",Not,27.24,6,0.00,13.35,41.6274511,-93.7380243
114,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",Not,40.10,14,0.20,14.53,39.9622601,-83.0007065
115,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Not,4.72,2,0.20,1.65,39.9622601,-83.0007065
116,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,Not,23.98,3,0.20,7.49,39.9622601,-83.0007065
117,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Not,130.46,6,0.20,44.03,39.9622601,-83.0007065
118,CA-2015-110457,2/3/2015,6/3/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,Not,787.53,3,0.00,165.38,47.6038321,-122.330062
119,US-2015-136476,5/4/2015,10/4/2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,Cassandra Brandow,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,Not,157.79,1,0.70,-115.72,36.5945034,-82.1885212
120,CA-2016-103730,12/6/2016,12/6/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,Not,47.04,3,0.00,18.35,39.7459468,-75.546589
121,CA-2016-103730,12/6/2016,12/6/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,Not,30.84,4,0.00,13.88,39.7459468,-75.546589
122,CA-2016-103730,12/6/2016,12/6/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",Not,226.56,6,0.00,63.44,39.7459468,-75.546589
123,CA-2016-103730,12/6/2016,12/6/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,Not,115.02,9,0.00,51.76,39.7459468,-75.546589
124,CA-2016-103730,12/6/2016,12/6/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Not,68.04,7,0.00,19.73,39.7459468,-75.546589
125,US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,Not,600.56,3,0.30,-8.58,29.7589382,-95.3676974
126,US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,Kelly Williams,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,Not,617.70,6,0.50,-407.68,40.4797828,-88.9939147
127,US-2017-107272,5/11/2017,12/11/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",Not,2.39,2,0.70,-1.83,33.4484367,-112.074141
128,US-2017-107272,5/11/2017,12/11/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",Not,243.99,7,0.20,30.50,33.4484367,-112.074141
129,US-2016-125969,6/11/2016,10/11/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",Not,81.42,2,0.20,-9.16,34.0536909,-118.242766
130,US-2016-125969,6/11/2016,10/11/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Not,238.56,3,0.00,26.24,34.0536909,-118.242766
131,US-2017-164147,2/2/2017,5/2/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Not,59.97,5,0.40,-11.99,39.9622601,-83.0007065
132,US-2017-164147,2/2/2017,5/2/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,Not,78.30,2,0.20,29.36,39.9622601,-83.0007065
133,US-2017-164147,2/2/2017,5/2/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-FA-10002780,Office Supplies,Fasteners,Staples,Not,21.46,9,0.20,6.97,39.9622601,-83.0007065
134,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,Yes,20.04,3,0.00,9.62,38.7521235,-121.2880059
135,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,Yes,35.44,1,0.00,16.66,38.7521235,-121.2880059
136,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",Yes,11.52,4,0.00,3.46,38.7521235,-121.2880059
137,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,Yes,4.02,2,0.00,1.97,38.7521235,-121.2880059
138,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,Yes,76.18,3,0.20,26.66,38.7521235,-121.2880059
139,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,Yes,65.88,6,0.00,18.45,38.7521235,-121.2880059
140,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,Yes,43.12,14,0.00,20.70,38.7521235,-121.2880059
141,CA-2016-110366,5/9/2016,7/9/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,82.80,2,0.20,10.35,39.9527237,-75.1635262
142,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10000940,Office Supplies,Art,Newell 343,Not,8.82,3,0.00,2.38,37.7792588,-122.4193286
143,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,Not,10.86,3,0.00,5.10,37.7792588,-122.4193286
144,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,Not,143.70,3,0.00,68.98,37.7792588,-122.4193286
145,CA-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,Kelly Williams,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Not,839.43,3,0.00,218.25,39.0924792,-94.4137923
146,CA-2015-110744,7/9/2015,12/9/2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,Anna Andreadi,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,Not,671.93,7,0.00,20.16,34.1476507,-118.144155
147,CA-2014-110072,10/22/2014,10/28/2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,Chuck Magee,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Not,93.89,4,0.20,12.91,40.0581205,-82.4012643
148,CA-2016-114489,5/12/2016,9/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,Not,384.45,11,0.00,103.80,42.888627,-88.0384183
149,CA-2016-114489,5/12/2016,9/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,Not,149.97,3,0.00,6.00,42.888627,-88.0384183
150,CA-2016-114489,5/12/2016,9/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Not,1951.84,8,0.00,585.55,42.888627,-88.0384183
151,CA-2016-114489,5/12/2016,9/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Not,171.55,5,0.00,80.63,42.888627,-88.0384183
152,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Not,157.92,5,0.20,17.77,33.4942189,-111.926018
153,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,Not,203.18,2,0.20,15.24,33.4942189,-111.926018
154,CA-2015-124919,5/31/2015,5/31/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Not,58.38,7,0.00,26.27,37.3361663,-121.890591
155,CA-2015-124919,5/31/2015,5/31/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,Not,105.52,4,0.00,48.54,37.3361663,-121.890591
156,CA-2015-124919,5/31/2015,5/31/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",Not,80.88,6,0.00,21.03,37.3361663,-121.890591
157,CA-2015-118948,5/28/2015,5/28/2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-AR-10001547,Office Supplies,Art,Newell 311,Not,6.63,3,0.00,1.79,47.6038321,-122.330062
158,CA-2014-104269,1/3/2014,6/3/2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,Not,457.57,2,0.20,51.48,47.6038321,-122.330062
159,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Kelly Williams,OFF-LA-10002475,Office Supplies,Labels,Avery 519,Not,14.62,2,0.00,6.87,35.6571367,-97.4649038
160,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Kelly Williams,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,Not,944.93,7,0.00,236.23,35.6571367,-97.4649038
161,CA-2016-162733,11/5/2016,12/5/2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,Not,5.98,1,0.00,2.69,34.0536909,-118.242766
162,CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Not,54.38,2,0.20,1.36,39.9527237,-75.1635262
163,CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,Anna Andreadi,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,Not,28.40,5,0.00,13.35,32.4257456,-104.237612
164,CA-2016-113817,7/11/2016,11/11/2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,Not,27.68,2,0.20,9.69,47.6038321,-122.330062
165,CA-2014-139892,8/9/2014,12/9/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,Not,9.94,3,0.20,2.73,29.4246002,-98.4951405
166,CA-2014-139892,8/9/2014,12/9/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Not,8159.95,8,0.40,-1359.99,29.4246002,-98.4951405
